time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
0.00,6791997.84,3633.68,2097.91,6791997.84,4195.82,-0.00
0.50,6791993.52,7267.37,4195.82,6791993.52,8391.63,-0.00
1.00,6791987.04,10901.05,6293.72,6791987.04,12587.44,-0.00
1.50,6791978.40,14534.72,8391.63,6791978.40,16783.25,-0.00
2.00,6791967.61,18168.40,10489.53,6791967.61,20979.06,-0.00
2.50,6791954.65,21802.06,12587.43,6791954.65,25174.85,-0.00
3.00,6791939.53,25435.72,14685.32,6791939.53,29370.64,-0.00
3.50,6791922.25,29069.37,16783.21,6791922.25,33566.42,-0.00
4.00,6791902.82,32703.01,18881.09,6791902.82,37762.19,-0.00
4.50,6791881.22,36336.65,20978.97,6791881.22,41957.95,-0.00
5.00,6791857.46,39970.27,23076.84,6791857.46,46153.69,-0.00
5.50,6791831.55,43603.87,25174.71,6791831.55,50349.42,-0.00
6.00,6791803.47,47237.47,27272.56,6791803.47,54545.13,-0.00
6.50,6791773.24,50871.05,29370.41,6791773.24,58740.82,-0.00
7.00,6791740.84,54504.61,31468.25,6791740.84,62936.50,-0.00
7.50,6791706.29,58138.15,33566.08,6791706.29,67132.16,-0.00
8.00,6791669.58,61771.68,35663.90,6791669.58,71327.79,-0.00
8.50,6791630.70,65405.19,37761.70,6791630.70,75523.41,-0.00
9.00,6791589.67,69038.67,39859.50,6791589.67,79718.99,-0.00
9.50,6791546.48,72672.14,41957.28,6791546.48,83914.56,-0.00
10.00,6791501.13,76305.58,44055.05,6791501.13,88110.09,-0.00
10.50,6791453.62,79939.00,46152.80,6791453.62,92305.60,-0.00
11.00,6791403.94,83572.39,48250.54,6791403.94,96501.08,0.00
11.50,6791352.12,87205.75,50348.26,6791352.12,100696.53,0.00
12.00,6791298.13,90839.09,52445.97,6791298.13,104891.95,0.00
12.50,6791241.98,94472.40,54543.66,6791241.98,109087.33,-0.00
13.00,6791183.67,98105.68,56641.34,6791183.67,113282.68,-0.00
13.50,6791123.20,101738.92,58738.99,6791123.20,117477.99,-0.00
14.00,6791060.58,105372.14,60836.63,6791060.58,121673.26,-0.00
14.50,6790995.79,109005.32,62934.25,6790995.79,125868.50,-0.00
15.00,6790928.85,112638.46,65031.85,6790928.85,130063.70,-0.00
15.50,6790859.74,116271.58,67129.43,6790859.74,134258.85,-0.00
16.00,6790788.48,119904.65,69226.98,6790788.48,138453.96,-0.00
16.50,6790715.06,123537.68,71324.52,6790715.06,142649.03,-0.00
17.00,6790639.48,127170.68,73422.03,6790639.48,146844.05,-0.00
17.50,6790561.74,130803.64,75519.52,6790561.74,151039.03,-0.00
18.00,6790481.84,134436.55,77616.98,6790481.84,155233.96,-0.00
18.50,6790399.78,138069.42,79714.42,6790399.78,159428.84,-0.00
19.00,6790315.56,141702.25,81811.83,6790315.56,163623.66,-0.00
19.50,6790229.19,145335.03,83909.22,6790229.19,167818.44,-0.00
20.00,6790140.65,148967.77,86006.58,6790140.65,172013.16,-0.00
20.50,6790049.96,152600.46,88103.92,6790049.96,176207.83,-0.00
21.00,6789957.11,156233.10,90201.22,6789957.11,180402.44,-0.00
21.50,6789862.10,159865.69,92298.50,6789862.10,184597.00,-0.00
22.00,6789764.93,163498.23,94395.75,6789764.93,188791.49,-0.00
22.50,6789665.60,167130.72,96492.97,6789665.60,192985.93,-0.00
23.00,6789564.11,170763.15,98590.15,6789564.11,197180.30,-0.00
23.50,6789460.47,174395.53,100687.31,6789460.47,201374.62,-0.00
24.00,6789354.67,178027.86,102784.43,6789354.67,205568.86,-0.00
24.50,6789246.70,181660.13,104881.52,6789246.70,209763.05,-0.00
25.00,6789136.58,185292.34,106978.58,6789136.58,213957.16,0.00
25.50,6789024.31,188924.49,109075.61,6789024.31,218151.21,-0.00
26.00,6788909.87,192556.58,111172.59,6788909.87,222345.19,-0.00
26.50,6788793.27,196188.61,113269.55,6788793.27,226539.10,0.00
27.00,6788674.52,199820.58,115366.47,6788674.52,230732.93,-0.00
27.50,6788553.61,203452.49,117463.35,6788553.61,234926.69,-0.00
28.00,6788430.54,207084.33,119560.19,6788430.54,239120.38,-0.00
28.50,6788305.32,210716.10,121657.00,6788305.32,243313.99,-0.00
29.00,6788177.93,214347.81,123753.76,6788177.93,247507.53,0.00
29.50,6788048.39,217979.45,125850.49,6788048.39,251700.98,0.00
30.00,6787916.69,221611.02,127947.18,6787916.69,255894.36,-0.00
30.50,6787782.83,225242.52,130043.83,6787782.83,260087.65,-0.00
31.00,6787646.82,228873.94,132140.43,6787646.82,264280.87,0.00
31.50,6787508.64,232505.30,134237.00,6787508.64,268473.99,0.00
32.00,6787368.31,236136.58,136333.52,6787368.31,272667.04,0.00
32.50,6787225.83,239767.79,138430.00,6787225.83,276859.99,-0.00
33.00,6787081.18,243398.92,140526.43,6787081.18,281052.86,0.00
33.50,6786934.38,247029.97,142622.82,6786934.38,285245.64,0.00
34.00,6786785.42,250660.94,144719.16,6786785.42,289438.33,0.00
34.50,6786634.30,254291.84,146815.46,6786634.30,293630.92,0.00
35.00,6786481.03,257922.65,148911.71,6786481.03,297823.42,0.00
35.50,6786325.60,261553.38,151007.92,6786325.60,302015.83,0.00
36.00,6786168.01,265184.03,153104.07,6786168.01,306208.14,0.00
36.50,6786008.27,268814.59,155200.18,6786008.27,310400.36,0.00
37.00,6785846.37,272445.07,157296.24,6785846.37,314592.47,0.00
37.50,6785682.31,276075.47,159392.24,6785682.31,318784.49,0.00
38.00,6785516.10,279705.77,161488.20,6785516.10,322976.40,0.00
38.50,6785347.72,283335.99,163584.11,6785347.72,327168.21,0.00
39.00,6785177.20,286966.11,165679.96,6785177.20,331359.92,0.00
39.50,6785004.51,290596.14,167775.76,6785004.51,335551.52,0.00
40.00,6784829.68,294226.09,169871.51,6784829.68,339743.02,0.00
40.50,6784652.68,297855.94,171967.20,6784652.68,343934.41,0.00
41.00,6784473.53,301485.69,174062.84,6784473.53,348125.69,0.00
41.50,6784292.22,305115.35,176158.43,6784292.22,352316.86,0.00
42.00,6784108.76,308744.91,178253.96,6784108.76,356507.91,0.00
42.50,6783923.14,312374.37,180349.43,6783923.14,360698.85,0.00
43.00,6783735.36,316003.73,182444.84,6783735.36,364889.68,0.00
43.50,6783545.43,319633.00,184540.20,6783545.43,369080.39,0.00
44.00,6783353.35,323262.16,186635.49,6783353.35,373270.99,0.00
44.50,6783159.11,326891.22,188730.73,6783159.11,377461.47,0.00
45.00,6782962.71,330520.17,190825.91,6782962.71,381651.82,0.00
45.50,6782764.16,334149.02,192921.03,6782764.16,385842.06,0.00
46.00,6782563.45,337777.77,195016.08,6782563.45,390032.17,0.00
46.50,6782360.59,341406.40,197111.08,6782360.59,394222.16,0.00
47.00,6782155.58,345034.93,199206.01,6782155.58,398412.02,0.00
47.50,6781948.40,348663.35,201300.88,6781948.40,402601.76,0.00
48.00,6781739.08,352291.66,203395.68,6781739.08,406791.37,0.00
48.50,6781527.60,355919.85,205490.42,6781527.60,410980.85,0.00
49.00,6781313.96,359547.94,207585.10,6781313.96,415170.20,0.00
49.50,6781098.17,363175.91,209679.71,6781098.17,419359.41,0.00
50.00,6780880.23,366803.76,211774.25,6780880.23,423548.50,0.00
50.50,6780660.13,370431.49,213868.72,6780660.13,427737.45,0.00
51.00,6780437.88,374059.11,215963.13,6780437.88,431926.26,0.00
51.50,6780213.48,377686.61,218057.47,6780213.48,436114.94,0.00
52.00,6779986.92,381313.99,220151.74,6779986.92,440303.47,0.00
52.50,6779758.20,384941.25,222245.94,6779758.20,444491.87,0.00
53.00,6779527.34,388568.39,224340.06,6779527.34,448680.13,0.00
53.50,6779294.32,392195.40,226434.12,6779294.32,452868.24,0.00
54.00,6779059.14,395822.29,228528.11,6779059.14,457056.21,0.00
54.50,6778821.82,399449.05,230622.02,6778821.82,461244.04,0.00
55.00,6778582.34,403075.69,232715.86,6778582.34,465431.72,0.00
55.50,6778340.71,406702.20,234809.62,6778340.71,469619.25,0.00
56.00,6778096.92,410328.58,236903.31,6778096.92,473806.63,0.00
56.50,6777850.98,413954.83,238996.93,6777850.98,477993.86,0.00
57.00,6777602.89,417580.94,241090.47,6777602.89,482180.94,0.00
57.50,6777352.65,421206.93,243183.93,6777352.65,486367.87,0.00
58.00,6777100.25,424832.78,245277.32,6777100.25,490554.64,0.00
58.50,6776845.70,428458.49,247370.63,6776845.70,494741.25,0.00
59.00,6776589.00,432084.07,249463.86,6776589.00,498927.71,0.00
59.50,6776330.15,435709.52,251557.01,6776330.15,503114.01,0.00
60.00,6776069.15,439334.82,253650.08,6776069.15,507300.15,0.00
60.50,6775805.99,442959.99,255743.07,6775805.99,511486.13,0.00
61.00,6775540.69,446585.01,257835.98,6775540.69,515671.95,0.00
61.50,6775273.23,450209.89,259928.80,6775273.23,519857.60,0.00
62.00,6775003.62,453834.63,262021.55,6775003.62,524043.09,0.00
62.50,6774731.86,457459.23,264114.21,6774731.86,528228.41,0.00
63.00,6774457.95,461083.68,266206.78,6774457.95,532413.57,0.00
63.50,6774181.88,464707.98,268299.28,6774181.88,536598.55,0.00
64.00,6773903.67,468332.14,270391.68,6773903.67,540783.37,0.00
64.50,6773623.30,471956.14,272484.01,6773623.30,544968.01,0.00
65.00,6773340.79,475580.00,274576.24,6773340.79,549152.48,0.00
65.50,6773056.12,479203.71,276668.39,6773056.12,553336.78,0.00
66.00,6772769.31,482827.26,278760.45,6772769.31,557520.90,0.00
66.50,6772480.34,486450.66,280852.42,6772480.34,561704.84,0.00
67.00,6772189.23,490073.91,282944.30,6772189.23,565888.61,0.00
67.50,6771895.96,493697.00,285036.10,6771895.96,570072.19,0.00
68.00,6771600.55,497319.93,287127.80,6771600.55,574255.60,0.00
68.50,6771302.98,500942.71,289219.41,6771302.98,578438.82,0.00
69.00,6771003.27,504565.33,291310.93,6771003.27,582621.86,0.00
69.50,6770701.41,508187.79,293402.35,6770701.41,586804.71,0.00
70.00,6770397.40,511810.08,295493.69,6770397.40,590987.38,0.00
70.50,6770091.24,515432.22,297584.93,6770091.24,595169.86,0.00
71.00,6769782.93,519054.19,299676.07,6769782.93,599352.15,0.00
71.50,6769472.47,522675.99,301767.12,6769472.47,603534.25,0.00
72.00,6769159.86,526297.63,303858.08,6769159.86,607716.16,0.00
72.50,6768845.11,529919.10,305948.94,6768845.11,611897.87,0.00
73.00,6768528.21,533540.41,308039.70,6768528.21,616079.39,0.00
73.50,6768209.16,537161.54,310130.36,6768209.16,620260.72,0.00
74.00,6767887.96,540782.51,312220.93,6767887.96,624441.85,0.00
74.50,6767564.61,544403.30,314311.39,6767564.61,628622.78,0.00
75.00,6767239.12,548023.92,316401.76,6767239.12,632803.51,0.00
75.50,6766911.48,551644.36,318492.02,6766911.48,636984.04,0.00
76.00,6766581.69,555264.64,320582.19,6766581.69,641164.37,0.00
76.50,6766249.76,558884.73,322672.25,6766249.76,645344.50,0.00
77.00,6765915.68,562504.65,324762.21,6765915.68,649524.42,0.00
77.50,6765579.45,566124.39,326852.07,6765579.45,653704.14,0.00
78.00,6765241.07,569743.95,328941.82,6765241.07,657883.64,0.00
78.50,6764900.55,573363.33,331031.47,6764900.55,662062.94,0.00
79.00,6764557.89,576982.52,333121.01,6764557.89,666242.03,0.00
79.50,6764213.07,580601.54,335210.45,6764213.07,670420.91,0.00
80.00,6763866.12,584220.37,337299.79,6763866.12,674599.57,0.00
80.50,6763517.01,587839.01,339389.01,6763517.01,678778.02,0.00
81.00,6763165.76,591457.47,341478.13,6763165.76,682956.26,0.00
81.50,6762812.37,595075.74,343567.14,6762812.37,687134.28,0.00
82.00,6762456.83,598693.82,345656.04,6762456.83,691312.08,0.00
82.50,6762099.14,602311.71,347744.83,6762099.14,695489.66,0.00
83.00,6761739.31,605929.41,349833.51,6761739.31,699667.02,0.00
83.50,6761377.34,609546.92,351922.08,6761377.34,703844.16,0.00
84.00,6761013.22,613164.24,354010.54,6761013.22,708021.07,0.00
84.50,6760646.96,616781.36,356098.88,6760646.96,712197.77,0.00
85.00,6760278.56,620398.28,358187.12,6760278.56,716374.23,0.00
85.50,6759908.01,624015.01,360275.23,6759908.01,720550.47,-0.00
86.00,6759535.31,627631.54,362363.24,6759535.31,724726.48,0.00
86.50,6759160.48,631247.87,364451.13,6759160.48,728902.26,0.00
87.00,6758783.50,634864.00,366538.90,6758783.50,733077.81,0.00
87.50,6758404.37,638479.93,368626.56,6758404.37,737253.12,0.00
88.00,6758023.11,642095.66,370714.10,6758023.11,741428.21,0.00
88.50,6757639.70,645711.19,372801.53,6757639.70,745603.05,0.00
89.00,6757254.15,649326.51,374888.83,6757254.15,749777.67,0.00
89.50,6756866.46,652941.62,376976.02,6756866.46,753952.04,0.00
90.00,6756476.62,656556.53,379063.09,6756476.62,758126.17,0.00
90.50,6756084.64,660171.22,381150.03,6756084.64,762300.07,0.00
91.00,6755690.52,663785.71,383236.86,6755690.52,766473.72,0.00
91.50,6755294.26,667399.99,385323.56,6755294.26,770647.13,0.00
92.00,6754895.86,671014.06,387410.15,6754895.86,774820.29,0.00
92.50,6754495.32,674627.91,389496.61,6754495.32,778993.21,0.00
93.00,6754092.64,678241.55,391582.94,6754092.64,783165.89,0.00
93.50,6753687.81,681854.98,393669.16,6753687.81,787338.31,0.00
94.00,6753280.85,685468.19,395755.24,6753280.85,791510.49,0.00
94.50,6752871.74,689081.18,397841.21,6752871.74,795682.41,0.00
95.00,6752460.50,692693.96,399927.04,6752460.50,799854.08,0.00
95.50,6752047.12,696306.51,402012.75,6752047.12,804025.50,0.00
96.00,6751631.59,699918.84,404098.33,6751631.59,808196.67,0.00
96.50,6751213.93,703530.96,406183.79,6751213.93,812367.57,0.00
97.00,6750794.13,707142.84,408269.11,6750794.13,816538.22,0.00
97.50,6750372.18,710754.51,410354.31,6750372.18,820708.61,0.00
98.00,6749948.10,714365.95,412439.37,6749948.10,824878.75,0.00
98.50,6749521.88,717977.16,414524.31,6749521.88,829048.62,0.00
99.00,6749093.53,721588.15,416609.11,6749093.53,833218.22,0.00
99.50,6748663.03,725198.91,418693.78,6748663.03,837387.57,0.00
100.00,6748230.40,728809.43,420778.32,6748230.40,841556.65,0.00
100.50,6747795.63,732419.73,422862.73,6747795.63,845725.46,0.00
101.00,6747358.72,736029.80,424947.00,6747358.72,849894.00,0.00
101.50,6746919.67,739639.63,427031.14,6746919.67,854062.28,0.00
102.00,6746478.49,743249.22,429115.14,6746478.49,858230.28,0.00
102.50,6746035.17,746858.59,431199.01,6746035.17,862398.01,0.00
103.00,6745589.71,750467.71,433282.74,6745589.71,866565.47,0.00
103.50,6745142.12,754076.60,435366.33,6745142.12,870732.66,0.00
104.00,6744692.39,757685.25,437449.78,6744692.39,874899.56,0.00
104.50,6744240.53,761293.66,439533.10,6744240.53,879066.20,0.00
105.00,6743786.53,764901.83,441616.27,6743786.53,883232.55,-0.00
105.50,6743330.39,768509.75,443699.31,6743330.39,887398.62,-0.00
106.00,6742872.12,772117.43,445782.21,6742872.12,891564.42,-0.00
106.50,6742411.71,775724.87,447864.96,6742411.71,895729.93,-0.00
107.00,6741949.17,779332.06,449947.58,6741949.17,899895.15,-0.00
107.50,6741484.50,782939.01,452030.05,6741484.50,904060.09,-0.00
108.00,6741017.69,786545.71,454112.38,6741017.69,908224.75,-0.00
108.50,6740548.74,790152.16,456194.56,6740548.74,912389.12,-0.00
109.00,6740077.66,793758.35,458276.60,6740077.66,916553.20,-0.00
109.50,6739604.45,797364.30,460358.49,6739604.45,920716.99,-0.00
110.00,6739129.11,800970.00,462440.24,6739129.11,924880.49,-0.00
110.50,6738651.63,804575.44,464521.85,6738651.63,929043.69,-0.00
111.00,6738172.02,808180.62,466603.30,6738172.02,933206.60,-0.00
111.50,6737690.28,811785.55,468684.61,6737690.28,937369.22,-0.00
112.00,6737206.40,815390.23,470765.77,6737206.40,941531.54,-0.00
112.50,6736720.39,818994.64,472846.78,6736720.39,945693.56,-0.00
113.00,6736232.25,822598.80,474927.64,6736232.25,949855.28,-0.00
113.50,6735741.98,826202.70,477008.35,6735741.98,954016.70,-0.00
114.00,6735249.58,829806.33,479088.91,6735249.58,958177.82,-0.00
114.50,6734755.04,833409.70,481169.32,6734755.04,962338.63,-0.00
115.00,6734258.38,837012.81,483249.57,6734258.38,966499.15,-0.00
115.50,6733759.58,840615.66,485329.68,6733759.58,970659.35,-0.00
116.00,6733258.65,844218.23,487409.63,6733258.65,974819.25,-0.00
116.50,6732755.60,847820.55,489489.42,6732755.60,978978.84,-0.00
117.00,6732250.41,851422.59,491569.06,6732250.41,983138.12,-0.00
117.50,6731743.10,855024.36,493648.55,6731743.10,987297.09,-0.00
118.00,6731233.65,858625.86,495727.87,6731233.65,991455.75,-0.00
118.50,6730722.08,862227.10,497807.05,6730722.08,995614.09,-0.00
119.00,6730208.37,865828.05,499886.06,6730208.37,999772.12,-0.00
119.50,6729692.54,869428.74,501964.92,6729692.54,1003929.83,-0.00
120.00,6729174.58,873029.15,504043.61,6729174.58,1008087.23,-0.00
120.50,6728654.49,876629.28,506122.15,6728654.49,1012244.30,-0.00
121.00,6728132.27,880229.14,508200.53,6728132.27,1016401.06,-0.00
121.50,6727607.93,883828.72,510278.75,6727607.93,1020557.49,-0.00
122.00,6727081.46,887428.01,512356.80,6727081.46,1024713.61,-0.00
122.50,6726552.86,891027.03,514434.70,6726552.86,1028869.39,-0.00
123.00,6726022.13,894625.77,516512.43,6726022.13,1033024.86,-0.00
123.50,6725489.28,898224.22,518590.00,6725489.28,1037179.99,-0.00
124.00,6724954.30,901822.39,520667.40,6724954.30,1041334.80,-0.00
124.50,6724417.20,905420.28,522744.64,6724417.20,1045489.28,-0.00
125.00,6723877.97,909017.87,524821.71,6723877.97,1049643.43,-0.00
125.50,6723336.61,912615.18,526898.62,6723336.61,1053797.24,-0.00
126.00,6722793.13,916212.21,528975.36,6722793.13,1057950.73,-0.00
126.50,6722247.53,919808.94,531051.94,6722247.53,1062103.88,-0.00
127.00,6721699.80,923405.38,533128.35,6721699.80,1066256.69,-0.00
127.50,6721149.94,927001.53,535204.58,6721149.94,1070409.17,-0.00
128.00,6720597.96,930597.39,537280.65,6720597.96,1074561.30,-0.00
128.50,6720043.86,934192.95,539356.55,6720043.86,1078713.10,-0.00
129.00,6719487.63,937788.22,541432.28,6719487.63,1082864.56,-0.00
129.50,6718929.28,941383.19,543507.84,6718929.28,1087015.68,-0.00
130.00,6718368.81,944977.86,545583.22,6718368.81,1091166.45,-0.00
130.50,6717806.21,948572.24,547658.44,6717806.21,1095316.88,-0.00
131.00,6717241.50,952166.32,549733.48,6717241.50,1099466.96,-0.00
131.50,6716674.66,955760.09,551808.35,6716674.66,1103616.69,-0.00
132.00,6716105.70,959353.56,553883.04,6716105.70,1107766.08,-0.00
132.50,6715534.61,962946.73,555957.56,6715534.61,1111915.11,-0.00
133.00,6714961.41,966539.60,558031.90,6714961.41,1116063.80,-0.00
133.50,6714386.08,970132.16,560106.06,6714386.08,1120212.13,-0.00
134.00,6713808.64,973724.41,562180.05,6713808.64,1124360.10,-0.00
134.50,6713229.07,977316.36,564253.86,6713229.07,1128507.73,-0.00
135.00,6712647.38,980908.00,566327.50,6712647.38,1132654.99,-0.00
135.50,6712063.58,984499.33,568400.95,6712063.58,1136801.90,-0.00
136.00,6711477.65,988090.34,570474.23,6711477.65,1140948.45,-0.00
136.50,6710889.60,991681.05,572547.32,6710889.60,1145094.64,-0.00
137.00,6710299.44,995271.44,574620.23,6710299.44,1149240.47,-0.00
137.50,6709707.16,998861.52,576692.97,6709707.16,1153385.93,-0.00
138.00,6709112.75,1002451.28,578765.52,6709112.75,1157531.03,-0.00
138.50,6708516.23,1006040.73,580837.88,6708516.23,1161675.77,-0.00
139.00,6707917.60,1009629.86,582910.07,6707917.60,1165820.14,-0.00
139.50,6707316.84,1013218.66,584982.07,6707316.84,1169964.14,-0.00
140.00,6706713.97,1016807.15,587053.88,6706713.97,1174107.77,-0.00
140.50,6706108.98,1020395.32,589125.51,6706108.98,1178251.03,-0.00
141.00,6705501.87,1023983.17,591196.96,6705501.87,1182393.92,-0.00
141.50,6704892.65,1027570.69,593268.22,6704892.65,1186536.43,-0.00
142.00,6704281.32,1031157.89,595339.29,6704281.32,1190678.57,-0.00
142.50,6703667.86,1034744.77,597410.17,6703667.86,1194820.34,-0.00
143.00,6703052.29,1038331.32,599480.86,6703052.29,1198961.73,-0.00
143.50,6702434.61,1041917.53,601551.37,6702434.61,1203102.74,-0.00
144.00,6701814.81,1045503.43,603621.68,6701814.81,1207243.37,-0.00
144.50,6701192.90,1049088.99,605691.81,6701192.90,1211383.62,-0.00
145.00,6700568.87,1052674.22,607761.74,6700568.87,1215523.49,-0.00
145.50,6699942.73,1056259.12,609831.48,6699942.73,1219662.97,-0.00
146.00,6699314.47,1059843.68,611901.03,6699314.47,1223802.07,-0.00
146.50,6698684.11,1063427.91,613970.39,6698684.11,1227940.78,-0.00
147.00,6698051.63,1067011.81,616039.55,6698051.63,1232079.11,-0.00
147.50,6697417.03,1070595.37,618108.52,6697417.03,1236217.05,-0.00
148.00,6696780.33,1074178.59,620177.30,6696780.33,1240354.59,-0.00
148.50,6696141.51,1077761.47,622245.87,6696141.51,1244491.75,-0.00
149.00,6695500.58,1081344.01,624314.26,6695500.58,1248628.51,-0.00
149.50,6694857.54,1084926.21,626382.44,6694857.54,1252764.88,-0.00
150.00,6694212.39,1088508.07,628450.43,6694212.39,1256900.86,0.00
150.50,6693565.13,1092089.59,630518.22,6693565.13,1261036.44,0.00
151.00,6692915.76,1095670.76,632585.81,6692915.76,1265171.62,0.00
151.50,6692264.28,1099251.59,634653.20,6692264.28,1269306.40,0.00
152.00,6691610.68,1102832.07,636720.39,6691610.68,1273440.78,0.00
152.50,6690954.98,1106412.20,638787.38,6690954.98,1277574.76,0.00
153.00,6690297.17,1109991.98,640854.17,6690297.17,1281708.34,0.00
153.50,6689637.25,1113571.42,642920.76,6689637.25,1285841.51,0.00
154.00,6688975.23,1117150.50,644987.14,6688975.23,1289974.28,0.00
154.50,6688311.09,1120729.23,647053.32,6688311.09,1294106.65,0.00
155.00,6687644.85,1124307.61,649119.30,6687644.85,1298238.60,-0.00
155.50,6686976.50,1127885.63,651185.07,6686976.50,1302370.15,-0.00
156.00,6686306.04,1131463.30,653250.64,6686306.04,1306501.28,-0.00
156.50,6685633.48,1135040.61,655316.00,6685633.48,1310632.00,-0.00
157.00,6684958.81,1138617.56,657381.16,6684958.81,1314762.31,-0.00
157.50,6684282.03,1142194.16,659446.11,6684282.03,1318892.21,-0.00
158.00,6683603.15,1145770.39,661510.85,6683603.15,1323021.69,-0.00
158.50,6682922.16,1149346.27,663575.38,6682922.16,1327150.76,-0.00
159.00,6682239.07,1152921.78,665639.70,6682239.07,1331279.40,-0.00
159.50,6681553.88,1156496.93,667703.81,6681553.88,1335407.63,-0.00
160.00,6680866.57,1160071.72,669767.72,6680866.57,1339535.43,-0.00
160.50,6680177.17,1163646.14,671831.41,6680177.17,1343662.82,-0.00
161.00,6679485.66,1167220.19,673894.89,6679485.66,1347789.78,-0.00
161.50,6678792.05,1170793.87,675958.16,6678792.05,1351916.32,-0.00
162.00,6678096.33,1174367.19,678021.21,6678096.33,1356042.43,0.00
162.50,6677398.52,1177940.14,680084.06,6677398.52,1360168.11,-0.00
163.00,6676698.60,1181512.71,682146.68,6676698.60,1364293.37,-0.00
163.50,6675996.58,1185084.92,684209.10,6675996.58,1368418.19,0.00
164.00,6675292.45,1188656.75,686271.29,6675292.45,1372542.59,0.00
164.50,6674586.23,1192228.21,688333.28,6674586.23,1376666.55,-0.00
165.00,6673877.90,1195799.29,690395.04,6673877.90,1380790.08,-0.00
165.50,6673167.48,1199370.00,692456.59,6673167.48,1384913.18,-0.00
166.00,6672454.95,1202940.32,694517.92,6672454.95,1389035.84,-0.00
166.50,6671740.33,1206510.27,696579.03,6671740.33,1393158.06,-0.00
167.00,6671023.60,1210079.84,698639.92,6671023.60,1397279.85,-0.00
167.50,6670304.78,1213649.03,700700.60,6670304.78,1401401.19,-0.00
168.00,6669583.86,1217217.84,702761.05,6669583.86,1405522.09,-0.00
168.50,6668860.83,1220786.26,704821.28,6668860.83,1409642.56,-0.00
169.00,6668135.71,1224354.30,706881.29,6668135.71,1413762.57,-0.00
169.50,6667408.50,1227921.96,708941.07,6667408.50,1417882.15,-0.00
170.00,6666679.18,1231489.23,711000.64,6666679.18,1422001.28,-0.00
170.50,6665947.77,1235056.11,713059.98,6665947.77,1426119.96,-0.00
171.00,6665214.27,1238622.60,715119.09,6665214.27,1430238.19,-0.00
171.50,6664478.66,1242188.71,717177.98,6664478.66,1434355.97,-0.00
172.00,6663740.96,1245754.42,719236.65,6663740.96,1438473.30,-0.00
172.50,6663001.17,1249319.74,721295.09,6663001.17,1442590.18,-0.00
173.00,6662259.28,1252884.67,723353.30,6662259.28,1446706.60,-0.00
173.50,6661515.29,1256449.20,725411.29,6661515.29,1450822.57,-0.00
174.00,6660769.22,1260013.34,727469.04,6660769.22,1454938.09,-0.00
174.50,6660021.04,1263577.09,729526.57,6660021.04,1459053.14,-0.00
175.00,6659270.78,1267140.43,731583.87,6659270.78,1463167.74,-0.00
175.50,6658518.42,1270703.38,733640.94,6658518.42,1467281.88,-0.00
176.00,6657763.96,1274265.93,735697.78,6657763.96,1471395.55,-0.00
176.50,6657007.42,1277828.08,737754.38,6657007.42,1475508.77,-0.00
177.00,6656248.78,1281389.82,739810.76,6656248.78,1479621.52,-0.00
177.50,6655488.05,1284951.17,741866.90,6655488.05,1483733.81,-0.00
178.00,6654725.23,1288512.11,743922.81,6654725.23,1487845.62,-0.00
178.50,6653960.32,1292072.64,745978.49,6653960.32,1491956.98,-0.00
179.00,6653193.32,1295632.77,748033.93,6653193.32,1496067.86,-0.00
179.50,6652424.23,1299192.49,750089.14,6652424.23,1500178.27,-0.00
180.00,6651653.05,1302751.81,752144.11,6651653.05,1504288.21,-0.00
180.50,6650879.78,1306310.71,754198.84,6650879.78,1508397.68,-0.00
181.00,6650104.42,1309869.21,756253.34,6650104.42,1512506.68,-0.00
181.50,6649326.97,1313427.29,758307.60,6649326.97,1516615.20,-0.00
182.00,6648547.43,1316984.96,760361.62,6648547.43,1520723.24,-0.00
182.50,6647765.81,1320542.22,762415.40,6647765.81,1524830.81,-0.00
183.00,6646982.09,1324099.06,764468.95,6646982.09,1528937.90,-0.00
183.50,6646196.29,1327655.49,766522.25,6646196.29,1533044.50,-0.00
184.00,6645408.41,1331211.50,768575.32,6645408.41,1537150.63,-0.00
184.50,6644618.44,1334767.09,770628.14,6644618.44,1541256.27,-0.00
185.00,6643826.38,1338322.26,772680.72,6643826.38,1545361.43,-0.00
185.50,6643032.23,1341877.01,774733.05,6643032.23,1549466.11,-0.00
186.00,6642236.00,1345431.34,776785.15,6642236.00,1553570.30,-0.00
186.50,6641437.69,1348985.25,778837.00,6641437.69,1557674.00,-0.00
187.00,6640637.29,1352538.74,780888.61,6640637.29,1561777.21,-0.00
187.50,6639834.81,1356091.80,782939.97,6639834.81,1565879.93,-0.00
188.00,6639030.24,1359644.44,784991.08,6639030.24,1569982.16,-0.00
188.50,6638223.59,1363196.65,787041.95,6638223.59,1574083.90,-0.00
189.00,6637414.86,1366748.43,789092.57,6637414.86,1578185.14,-0.00
189.50,6636604.05,1370299.78,791142.95,6636604.05,1582285.89,-0.00
190.00,6635791.15,1373850.70,793193.07,6635791.15,1586386.15,-0.00
190.50,6634976.17,1377401.19,795242.95,6634976.17,1590485.90,-0.00
191.00,6634159.12,1380951.25,797292.58,6634159.12,1594585.16,-0.00
191.50,6633339.98,1384500.88,799341.96,6633339.98,1598683.91,-0.00
192.00,6632518.76,1388050.07,801391.08,6632518.76,1602782.17,-0.00
