time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
3808.00,-9101771.08,-4557454.70,-803602.23,-10196245.37,543127.14,-896279.63
3808.50,-9100538.41,-4559924.35,-804037.69,-10196431.72,540339.03,-896230.06
3809.00,-9099304.89,-4562393.57,-804473.08,-10196617.12,537550.87,-896180.41
3809.50,-9098070.52,-4564862.37,-804908.40,-10196801.56,534762.66,-896130.67
3810.00,-9096835.29,-4567330.73,-805343.64,-10196985.05,531974.41,-896080.85
3810.50,-9095599.22,-4569798.67,-805778.80,-10197167.58,529186.10,-896030.94
3811.00,-9094362.29,-4572266.19,-806213.89,-10197349.16,526397.74,-895980.95
3811.50,-9093124.51,-4574733.27,-806648.91,-10197529.78,523609.33,-895930.88
3812.00,-9091885.88,-4577199.93,-807083.84,-10197709.45,520820.88,-895880.72
3812.50,-9090646.40,-4579666.16,-807518.71,-10197888.17,518032.37,-895830.48
3813.00,-9089406.07,-4582131.96,-807953.49,-10198065.93,515243.82,-895780.15
3813.50,-9088164.89,-4584597.33,-808388.20,-10198242.74,512455.22,-895729.75
3814.00,-9086922.86,-4587062.27,-808822.84,-10198418.59,509666.57,-895679.25
3814.50,-9085679.98,-4589526.78,-809257.40,-10198593.49,506877.87,-895628.68
3815.00,-9084436.25,-4591990.86,-809691.88,-10198767.43,504089.13,-895578.02
3815.50,-9083191.67,-4594454.52,-810126.29,-10198940.42,501300.34,-895527.27
3816.00,-9081946.23,-4596917.74,-810560.63,-10199112.46,498511.50,-895476.44
3816.50,-9080699.95,-4599380.53,-810994.88,-10199283.54,495722.61,-895425.53
3817.00,-9079452.82,-4601842.90,-811429.06,-10199453.67,492933.68,-895374.54
3817.50,-9078204.84,-4604304.83,-811863.17,-10199622.84,490144.71,-895323.46
3818.00,-9076956.01,-4606766.33,-812297.20,-10199791.06,487355.68,-895272.29
3818.50,-9075706.33,-4609227.40,-812731.15,-10199958.32,484566.61,-895221.05
3819.00,-9074455.80,-4611688.04,-813165.03,-10200124.63,481777.50,-895169.72
3819.50,-9073204.42,-4614148.25,-813598.83,-10200289.99,478988.34,-895118.30
3820.00,-9071952.20,-4616608.02,-814032.55,-10200454.39,476199.14,-895066.80
3820.50,-9070699.12,-4619067.37,-814466.20,-10200617.83,473409.89,-895015.22
3821.00,-9069445.20,-4621526.28,-814899.78,-10200780.32,470620.59,-894963.56
3821.50,-9068190.42,-4623984.76,-815333.27,-10200941.86,467831.26,-894911.81
3822.00,-9066934.80,-4626442.81,-815766.69,-10201102.45,465041.88,-894859.97
3822.50,-9065678.33,-4628900.42,-816200.04,-10201262.07,462252.45,-894808.06
3823.00,-9064421.02,-4631357.60,-816633.30,-10201420.75,459462.98,-894756.06
3823.50,-9063162.85,-4633814.35,-817066.49,-10201578.47,456673.47,-894703.97
3824.00,-9061903.84,-4636270.66,-817499.61,-10201735.23,453883.92,-894651.81
3824.50,-9060643.97,-4638726.54,-817932.65,-10201891.05,451094.32,-894599.55
3825.00,-9059383.27,-4641181.99,-818365.61,-10202045.90,448304.69,-894547.22
3825.50,-9058121.71,-4643637.00,-818798.49,-10202199.80,445515.01,-894494.80
3826.00,-9056859.30,-4646091.58,-819231.30,-10202352.75,442725.29,-894442.30
3826.50,-9055596.05,-4648545.72,-819664.03,-10202504.75,439935.52,-894389.71
3827.00,-9054331.95,-4650999.43,-820096.69,-10202655.78,437145.72,-894337.04
3827.50,-9053067.01,-4653452.71,-820529.27,-10202805.87,434355.87,-894284.29
3828.00,-9051801.22,-4655905.54,-820961.77,-10202955.00,431565.99,-894231.45
3828.50,-9050534.58,-4658357.95,-821394.19,-10203103.17,428776.06,-894178.53
3829.00,-9049267.09,-4660809.91,-821826.54,-10203250.40,425986.10,-894125.52
3829.50,-9047998.76,-4663261.44,-822258.81,-10203396.66,423196.09,-894072.43
3830.00,-9046729.58,-4665712.54,-822691.00,-10203541.97,420406.04,-894019.26
3830.50,-9045459.55,-4668163.19,-823123.12,-10203686.33,417615.96,-893966.01
3831.00,-9044188.68,-4670613.42,-823555.16,-10203829.73,414825.83,-893912.67
3831.50,-9042916.97,-4673063.20,-823987.12,-10203972.18,412035.67,-893859.25
3832.00,-9041644.40,-4675512.55,-824419.01,-10204113.68,409245.47,-893805.74
3832.50,-9040370.99,-4677961.46,-824850.82,-10204254.22,406455.23,-893752.15
3833.00,-9039096.74,-4680409.93,-825282.55,-10204393.80,403664.95,-893698.48
3833.50,-9037821.64,-4682857.96,-825714.21,-10204532.43,400874.64,-893644.72
3834.00,-9036545.69,-4685305.56,-826145.78,-10204670.11,398084.29,-893590.88
3834.50,-9035268.90,-4687752.72,-826577.28,-10204806.83,395293.89,-893536.95
3835.00,-9033991.27,-4690199.44,-827008.71,-10204942.60,392503.47,-893482.94
3835.50,-9032712.78,-4692645.72,-827440.05,-10205077.41,389713.00,-893428.85
3836.00,-9031433.46,-4695091.56,-827871.32,-10205211.27,386922.50,-893374.68
3836.50,-9030153.29,-4697536.96,-828302.51,-10205344.17,384131.97,-893320.42
3837.00,-9028872.27,-4699981.93,-828733.62,-10205476.12,381341.39,-893266.08
3837.50,-9027590.41,-4702426.45,-829164.66,-10205607.11,378550.79,-893211.65
3838.00,-9026307.71,-4704870.53,-829595.62,-10205737.15,375760.14,-893157.14
3838.50,-9025024.16,-4707314.18,-830026.50,-10205866.24,372969.46,-893102.55
3839.00,-9023739.77,-4709757.38,-830457.30,-10205994.37,370178.75,-893047.87
3839.50,-9022454.53,-4712200.14,-830888.02,-10206121.54,367388.00,-892993.11
3840.00,-9021168.45,-4714642.47,-831318.67,-10206247.76,364597.22,-892938.27
3840.50,-9019881.53,-4717084.35,-831749.24,-10206373.03,361806.40,-892883.34
3841.00,-9018593.76,-4719525.79,-832179.73,-10206497.34,359015.55,-892828.33
3841.50,-9017305.15,-4721966.79,-832610.15,-10206620.70,356224.67,-892773.24
3842.00,-9016015.69,-4724407.34,-833040.48,-10206743.10,353433.75,-892718.06
3842.50,-9014725.39,-4726847.46,-833470.74,-10206864.55,350642.80,-892662.80
3843.00,-9013434.25,-4729287.13,-833900.92,-10206985.04,347851.82,-892607.45
3843.50,-9012142.27,-4731726.36,-834331.02,-10207104.58,345060.80,-892552.03
3844.00,-9010849.44,-4734165.15,-834761.05,-10207223.17,342269.76,-892496.51
3844.50,-9009555.77,-4736603.50,-835190.99,-10207340.80,339478.68,-892440.92
3845.00,-9008261.26,-4739041.40,-835620.86,-10207457.47,336687.56,-892385.24
3845.50,-9006965.91,-4741478.86,-836050.65,-10207573.19,333896.42,-892329.48
3846.00,-9005669.71,-4743915.88,-836480.36,-10207687.96,331105.25,-892273.63
3846.50,-9004372.67,-4746352.45,-836910.00,-10207801.77,328314.04,-892217.71
3847.00,-9003074.79,-4748788.58,-837339.55,-10207914.62,325522.80,-892161.69
3847.50,-9001776.06,-4751224.26,-837769.03,-10208026.53,322731.54,-892105.60
3848.00,-9000476.50,-4753659.50,-838198.43,-10208137.47,319940.24,-892049.42
3848.50,-8999176.09,-4756094.30,-838627.75,-10208247.47,317148.91,-891993.16
3849.00,-8997874.84,-4758528.65,-839056.99,-10208356.50,314357.56,-891936.81
3849.50,-8996572.75,-4760962.55,-839486.15,-10208464.59,311566.17,-891880.38
3850.00,-8995269.82,-4763396.01,-839915.24,-10208571.72,308774.76,-891823.87
3850.50,-8993966.05,-4765829.03,-840344.24,-10208677.89,305983.31,-891767.27
3851.00,-8992661.43,-4768261.60,-840773.17,-10208783.11,303191.84,-891710.59
3851.50,-8991355.98,-4770693.72,-841202.02,-10208887.37,300400.34,-891653.83
3852.00,-8990049.68,-4773125.40,-841630.79,-10208990.68,297608.81,-891596.98
3852.50,-8988742.55,-4775556.63,-842059.48,-10209093.04,294817.26,-891540.05
3853.00,-8987434.57,-4777987.41,-842488.09,-10209194.44,292025.67,-891483.04
3853.50,-8986125.75,-4780417.75,-842916.63,-10209294.88,289234.06,-891425.94
3854.00,-8984816.10,-4782847.64,-843345.08,-10209394.38,286442.42,-891368.76
3854.50,-8983505.60,-4785277.08,-843773.46,-10209492.91,283650.76,-891311.50
3855.00,-8982194.26,-4787706.08,-844201.76,-10209590.49,280859.06,-891254.15
3855.50,-8980882.08,-4790134.63,-844629.98,-10209687.12,278067.35,-891196.72
3856.00,-8979569.07,-4792562.73,-845058.12,-10209782.79,275275.60,-891139.21
3856.50,-8978255.21,-4794990.38,-845486.18,-10209877.51,272483.83,-891081.62
3857.00,-8976940.51,-4797417.58,-845914.16,-10209971.27,269692.04,-891023.94
3857.50,-8975624.98,-4799844.34,-846342.06,-10210064.08,266900.22,-890966.17
3858.00,-8974308.60,-4802270.64,-846769.88,-10210155.93,264108.37,-890908.33
3858.50,-8972991.39,-4804696.50,-847197.63,-10210246.83,261316.50,-890850.40
3859.00,-8971673.33,-4807121.91,-847625.29,-10210336.78,258524.61,-890792.38
3859.50,-8970354.44,-4809546.87,-848052.88,-10210425.77,255732.69,-890734.29
3860.00,-8969034.71,-4811971.37,-848480.38,-10210513.80,252940.74,-890676.11
3860.50,-8967714.14,-4814395.43,-848907.81,-10210600.88,250148.78,-890617.84
3861.00,-8966392.73,-4816819.04,-849335.16,-10210687.00,247356.79,-890559.50
3861.50,-8965070.48,-4819242.20,-849762.43,-10210772.17,244564.77,-890501.07
3862.00,-8963747.40,-4821664.91,-850189.62,-10210856.39,241772.74,-890442.56
3862.50,-8962423.47,-4824087.16,-850616.72,-10210939.65,238980.68,-890383.96
3863.00,-8961098.71,-4826508.97,-851043.75,-10211021.96,236188.60,-890325.28
3863.50,-8959773.11,-4828930.32,-851470.70,-10211103.31,233396.50,-890266.52
3864.00,-8958446.68,-4831351.23,-851897.57,-10211183.70,230604.37,-890207.67
3864.50,-8957119.40,-4833771.68,-852324.37,-10211263.14,227812.23,-890148.74
3865.00,-8955791.29,-4836191.68,-852751.08,-10211341.63,225020.06,-890089.73
3865.50,-8954462.34,-4838611.22,-853177.71,-10211419.16,222227.87,-890030.64
3866.00,-8953132.55,-4841030.32,-853604.26,-10211495.74,219435.66,-889971.46
3866.50,-8951801.93,-4843448.96,-854030.73,-10211571.36,216643.43,-889912.20
3867.00,-8950470.47,-4845867.15,-854457.12,-10211646.03,213851.18,-889852.85
3867.50,-8949138.17,-4848284.88,-854883.44,-10211719.74,211058.91,-889793.42
3868.00,-8947805.04,-4850702.17,-855309.67,-10211792.50,208266.62,-889733.91
3868.50,-8946471.06,-4853119.00,-855735.82,-10211864.31,205474.31,-889674.32
3869.00,-8945136.26,-4855535.37,-856161.89,-10211935.15,202681.98,-889614.64
3869.50,-8943800.61,-4857951.29,-856587.88,-10212005.05,199889.64,-889554.88
3870.00,-8942464.13,-4860366.76,-857013.80,-10212073.99,197097.27,-889495.03
3870.50,-8941126.82,-4862781.77,-857439.63,-10212141.97,194304.89,-889435.11
3871.00,-8939788.66,-4865196.33,-857865.38,-10212209.00,191512.48,-889375.10
3871.50,-8938449.68,-4867610.43,-858291.05,-10212275.07,188720.06,-889315.00
3872.00,-8937109.85,-4870024.08,-858716.64,-10212340.19,185927.62,-889254.82
3872.50,-8935769.19,-4872437.27,-859142.15,-10212404.36,183135.17,-889194.56
3873.00,-8934427.70,-4874850.01,-859567.58,-10212467.57,180342.70,-889134.22
3873.50,-8933085.37,-4877262.29,-859992.93,-10212529.82,177550.21,-889073.80
3874.00,-8931742.20,-4879674.12,-860418.20,-10212591.13,174757.70,-889013.29
3874.50,-8930398.20,-4882085.49,-860843.39,-10212651.47,171965.18,-888952.69
3875.00,-8929053.37,-4884496.40,-861268.50,-10212710.86,169172.64,-888892.02
3875.50,-8927707.70,-4886906.85,-861693.53,-10212769.30,166380.08,-888831.26
3876.00,-8926361.19,-4889316.85,-862118.48,-10212826.78,163587.51,-888770.42
3876.50,-8925013.85,-4891726.40,-862543.35,-10212883.31,160794.93,-888709.49
3877.00,-8923665.68,-4894135.48,-862968.13,-10212938.88,158002.33,-888648.48
3877.50,-8922316.67,-4896544.11,-863392.84,-10212993.49,155209.71,-888587.39
3878.00,-8920966.83,-4898952.28,-863817.46,-10213047.16,152417.08,-888526.22
3878.50,-8919616.15,-4901359.99,-864242.01,-10213099.86,149624.44,-888464.96
3879.00,-8918264.64,-4903767.24,-864666.47,-10213151.62,146831.78,-888403.62
3879.50,-8916912.30,-4906174.04,-865090.85,-10213202.41,144039.11,-888342.20
3880.00,-8915559.12,-4908580.37,-865515.16,-10213252.26,141246.42,-888280.69
3880.50,-8914205.11,-4910986.25,-865939.38,-10213301.14,138453.73,-888219.10
3881.00,-8912850.27,-4913391.67,-866363.52,-10213349.08,135661.01,-888157.43
3881.50,-8911494.59,-4915796.63,-866787.58,-10213396.05,132868.29,-888095.68
3882.00,-8910138.08,-4918201.12,-867211.55,-10213442.08,130075.55,-888033.84
3882.50,-8908780.73,-4920605.16,-867635.45,-10213487.15,127282.81,-887971.92
3883.00,-8907422.56,-4923008.74,-868059.27,-10213531.26,124490.05,-887909.91
3883.50,-8906063.55,-4925411.86,-868483.00,-10213574.42,121697.27,-887847.82
3884.00,-8904703.71,-4927814.52,-868906.66,-10213616.62,118904.49,-887785.65
3884.50,-8903343.03,-4930216.72,-869330.23,-10213657.87,116111.70,-887723.40
3885.00,-8901981.52,-4932618.45,-869753.72,-10213698.17,113318.89,-887661.06
3885.50,-8900619.18,-4935019.73,-870177.13,-10213737.51,110526.07,-887598.64
3886.00,-8899256.01,-4937420.54,-870600.46,-10213775.89,107733.25,-887536.14
3886.50,-8897892.01,-4939820.90,-871023.70,-10213813.32,104940.41,-887473.56
3887.00,-8896527.18,-4942220.79,-871446.87,-10213849.79,102147.57,-887410.89
3887.50,-8895161.51,-4944620.22,-871869.95,-10213885.31,99354.71,-887348.14
3888.00,-8893795.01,-4947019.18,-872292.96,-10213919.88,96561.84,-887285.30
3888.50,-8892427.68,-4949417.69,-872715.88,-10213953.49,93768.97,-887222.38
3889.00,-8891059.52,-4951815.73,-873138.72,-10213986.15,90976.09,-887159.38
3889.50,-8889690.53,-4954213.31,-873561.47,-10214017.85,88183.20,-887096.30
3890.00,-8888320.70,-4956610.42,-873984.15,-10214048.59,85390.30,-887033.13
3890.50,-8886950.05,-4959007.08,-874406.75,-10214078.38,82597.39,-886969.89
3891.00,-8885578.57,-4961403.26,-874829.26,-10214107.22,79804.47,-886906.55
3891.50,-8884206.25,-4963798.99,-875251.69,-10214135.10,77011.55,-886843.14
3892.00,-8882833.10,-4966194.25,-875674.04,-10214162.03,74218.62,-886779.64
3892.50,-8881459.13,-4968589.05,-876096.30,-10214188.00,71425.68,-886716.06
3893.00,-8880084.32,-4970983.38,-876518.49,-10214213.01,68632.74,-886652.40
3893.50,-8878708.68,-4973377.25,-876940.59,-10214237.08,65839.79,-886588.65
3894.00,-8877332.22,-4975770.65,-877362.62,-10214260.18,63046.84,-886524.82
3894.50,-8875954.92,-4978163.58,-877784.55,-10214282.33,60253.87,-886460.91
3895.00,-8874576.79,-4980556.06,-878206.41,-10214303.53,57460.91,-886396.91
3895.50,-8873197.84,-4982948.06,-878628.19,-10214323.77,54667.93,-886332.84
3896.00,-8871818.05,-4985339.60,-879049.88,-10214343.06,51874.95,-886268.68
3896.50,-8870437.44,-4987730.68,-879471.49,-10214361.39,49081.97,-886204.43
3897.00,-8869055.99,-4990121.29,-879893.02,-10214378.77,46288.98,-886140.10
3897.50,-8867673.72,-4992511.43,-880314.47,-10214395.19,43495.99,-886075.70
3898.00,-8866290.62,-4994901.10,-880735.83,-10214410.66,40703.00,-886011.20
3898.50,-8864906.68,-4997290.31,-881157.11,-10214425.17,37910.00,-885946.63
3899.00,-8863521.92,-4999679.05,-881578.31,-10214438.73,35116.99,-885881.97
3899.50,-8862136.34,-5002067.32,-881999.43,-10214451.34,32323.99,-885817.23
3900.00,-8860749.92,-5004455.13,-882420.46,-10214462.98,29530.98,-885752.41
3900.50,-8859362.67,-5006842.47,-882841.42,-10214473.68,26737.96,-885687.50
3901.00,-8857974.60,-5009229.34,-883262.28,-10214483.42,23944.95,-885622.51
3901.50,-8856585.70,-5011615.74,-883683.07,-10214492.20,21151.93,-885557.44
3902.00,-8855195.97,-5014001.67,-884103.78,-10214500.03,18358.91,-885492.28
3902.50,-8853805.41,-5016387.14,-884524.40,-10214506.90,15565.89,-885427.05
3903.00,-8852414.03,-5018772.13,-884944.94,-10214512.82,12772.87,-885361.73
3903.50,-8851021.81,-5021156.66,-885365.39,-10214517.79,9979.85,-885296.32
3904.00,-8849628.77,-5023540.71,-885785.77,-10214521.80,7186.82,-885230.84
3904.50,-8848234.91,-5025924.30,-886206.06,-10214524.85,4393.80,-885165.27
3905.00,-8846840.21,-5028307.42,-886626.27,-10214526.95,1600.77,-885099.62
3905.50,-8845444.69,-5030690.07,-887046.39,-10214528.10,-1192.25,-885033.89
3906.00,-8844048.34,-5033072.24,-887466.43,-10214528.29,-3985.28,-884968.07
3906.50,-8842651.17,-5035453.95,-887886.39,-10214527.52,-6778.30,-884902.17
3907.00,-8841253.17,-5037835.19,-888306.27,-10214525.80,-9571.33,-884836.19
3907.50,-8839854.34,-5040215.95,-888726.06,-10214523.13,-12364.35,-884770.12
3908.00,-8838454.68,-5042596.24,-889145.77,-10214519.50,-15157.38,-884703.98
3908.50,-8837054.20,-5044976.07,-889565.40,-10214514.91,-17950.40,-884637.74
3909.00,-8835652.90,-5047355.42,-889984.94,-10214509.37,-20743.42,-884571.43
3909.50,-8834250.76,-5049734.30,-890404.40,-10214502.88,-23536.43,-884505.04
3910.00,-8832847.80,-5052112.70,-890823.78,-10214495.43,-26329.45,-884438.56
3910.50,-8831444.02,-5054490.64,-891243.07,-10214487.03,-29122.46,-884372.00
3911.00,-8830039.41,-5056868.10,-891662.28,-10214477.67,-31915.47,-884305.35
3911.50,-8828633.97,-5059245.09,-892081.41,-10214467.35,-34708.48,-884238.63
3912.00,-8827227.71,-5061621.61,-892500.46,-10214456.08,-37501.48,-884171.82
3912.50,-8825820.63,-5063997.65,-892919.42,-10214443.86,-40294.48,-884104.93
3913.00,-8824412.72,-5066373.22,-893338.29,-10214430.68,-43087.48,-884037.95
3913.50,-8823003.98,-5068748.32,-893757.09,-10214416.55,-45880.47,-883970.90
3914.00,-8821594.42,-5071122.94,-894175.80,-10214401.46,-48673.46,-883903.76
3914.50,-8820184.04,-5073497.09,-894594.42,-10214385.42,-51466.44,-883836.53
3915.00,-8818772.83,-5075870.76,-895012.97,-10214368.42,-54259.42,-883769.23
3915.50,-8817360.79,-5078243.96,-895431.42,-10214350.47,-57052.40,-883701.84
3916.00,-8815947.93,-5080616.68,-895849.80,-10214331.56,-59845.36,-883634.37
3916.50,-8814534.25,-5082988.93,-896268.09,-10214311.70,-62638.33,-883566.82
3917.00,-8813119.74,-5085360.71,-896686.30,-10214290.88,-65431.28,-883499.18
3917.50,-8811704.41,-5087732.01,-897104.42,-10214269.11,-68224.23,-883431.47
3918.00,-8810288.26,-5090102.83,-897522.46,-10214246.38,-71017.18,-883363.67
3918.50,-8808871.28,-5092473.18,-897940.42,-10214222.70,-73810.12,-883295.78
3919.00,-8807453.48,-5094843.05,-898358.29,-10214198.07,-76603.05,-883227.82
3919.50,-8806034.86,-5097212.45,-898776.08,-10214172.47,-79395.97,-883159.77
3920.00,-8804615.41,-5099581.37,-899193.79,-10214145.93,-82188.89,-883091.64
3920.50,-8803195.14,-5101949.81,-899611.41,-10214118.43,-84981.80,-883023.42
3921.00,-8801774.04,-5104317.77,-900028.94,-10214089.97,-87774.70,-882955.13
3921.50,-8800352.13,-5106685.26,-900446.39,-10214060.56,-90567.59,-882886.75
3922.00,-8798929.39,-5109052.27,-900863.76,-10214030.19,-93360.47,-882818.29
3922.50,-8797505.82,-5111418.81,-901281.05,-10213998.87,-96153.35,-882749.75
3923.00,-8796081.44,-5113784.86,-901698.24,-10213966.60,-98946.22,-882681.12
3923.50,-8794656.23,-5116150.44,-902115.36,-10213933.37,-101739.07,-882612.41
3924.00,-8793230.20,-5118515.54,-902532.39,-10213899.18,-104531.92,-882543.62
3924.50,-8791803.35,-5120880.16,-902949.34,-10213864.04,-107324.76,-882474.75
3925.00,-8790375.68,-5123244.30,-903366.20,-10213827.95,-110117.59,-882405.79
3925.50,-8788947.19,-5125607.96,-903782.98,-10213790.90,-112910.40,-882336.75
3926.00,-8787517.87,-5127971.15,-904199.67,-10213752.90,-115703.21,-882267.63
3926.50,-8786087.73,-5130333.85,-904616.28,-10213713.94,-118496.01,-882198.43
3927.00,-8784656.77,-5132696.08,-905032.80,-10213674.02,-121288.79,-882129.14
3927.50,-8783224.99,-5135057.82,-905449.24,-10213633.15,-124081.57,-882059.77
3928.00,-8781792.39,-5137419.09,-905865.60,-10213591.33,-126874.33,-881990.32
3928.50,-8780358.97,-5139779.87,-906281.87,-10213548.55,-129667.08,-881920.79
3929.00,-8778924.73,-5142140.17,-906698.05,-10213504.82,-132459.82,-881851.17
3929.50,-8777489.66,-5144500.00,-907114.15,-10213460.13,-135252.54,-881781.48
3930.00,-8776053.78,-5146859.34,-907530.17,-10213414.49,-138045.26,-881711.70
3930.50,-8774617.07,-5149218.20,-907946.10,-10213367.89,-140837.96,-881641.83
3931.00,-8773179.55,-5151576.58,-908361.94,-10213320.34,-143630.64,-881571.89
3931.50,-8771741.20,-5153934.48,-908777.71,-10213271.83,-146423.32,-881501.86
3932.00,-8770302.04,-5156291.90,-909193.38,-10213222.37,-149215.98,-881431.75
3932.50,-8768862.05,-5158648.83,-909608.97,-10213171.95,-152008.62,-881361.56
3933.00,-8767421.25,-5161005.28,-910024.48,-10213120.58,-154801.25,-881291.28
3933.50,-8765979.62,-5163361.25,-910439.90,-10213068.25,-157593.87,-881220.92
3934.00,-8764537.18,-5165716.74,-910855.24,-10213014.97,-160386.47,-881150.48
3934.50,-8763093.91,-5168071.74,-911270.49,-10212960.74,-163179.06,-881079.96
3935.00,-8761649.83,-5170426.26,-911685.65,-10212905.54,-165971.63,-881009.36
3935.50,-8760204.93,-5172780.30,-912100.73,-10212849.40,-168764.19,-880938.67
3936.00,-8758759.21,-5175133.85,-912515.73,-10212792.30,-171556.73,-880867.90
3936.50,-8757312.67,-5177486.92,-912930.64,-10212734.24,-174349.26,-880797.05
3937.00,-8755865.31,-5179839.51,-913345.46,-10212675.23,-177141.76,-880726.12
3937.50,-8754417.13,-5182191.61,-913760.20,-10212615.27,-179934.26,-880655.10
3938.00,-8752968.14,-5184543.23,-914174.85,-10212554.35,-182726.73,-880584.00
3938.50,-8751518.32,-5186894.36,-914589.42,-10212492.47,-185519.19,-880512.82
3939.00,-8750067.69,-5189245.01,-915003.90,-10212429.64,-188311.63,-880441.56
3939.50,-8748616.24,-5191595.17,-915418.30,-10212365.86,-191104.05,-880370.21
3940.00,-8747163.97,-5193944.85,-915832.61,-10212301.12,-193896.46,-880298.78
3940.50,-8745710.89,-5196294.04,-916246.84,-10212235.43,-196688.85,-880227.27
3941.00,-8744256.98,-5198642.75,-916660.98,-10212168.78,-199481.22,-880155.68
3941.50,-8742802.26,-5200990.97,-917075.03,-10212101.18,-202273.57,-880084.01
3942.00,-8741346.72,-5203338.70,-917489.00,-10212032.62,-205065.90,-880012.25
3942.50,-8739890.37,-5205685.95,-917902.89,-10211963.11,-207858.21,-879940.41
3943.00,-8738433.19,-5208032.71,-918316.68,-10211892.64,-210650.50,-879868.49
3943.50,-8736975.20,-5210378.98,-918730.39,-10211821.22,-213442.78,-879796.48
3944.00,-8735516.40,-5212724.77,-919144.02,-10211748.84,-216235.03,-879724.40
3944.50,-8734056.77,-5215070.06,-919557.56,-10211675.51,-219027.26,-879652.23
3945.00,-8732596.33,-5217414.88,-919971.01,-10211601.22,-221819.47,-879579.98
3945.50,-8731135.08,-5219759.20,-920384.38,-10211525.98,-224611.67,-879507.65
3946.00,-8729673.00,-5222103.03,-920797.66,-10211449.78,-227403.84,-879435.23
3946.50,-8728210.12,-5224446.38,-921210.86,-10211372.63,-230195.99,-879362.73
3947.00,-8726746.41,-5226789.24,-921623.97,-10211294.53,-232988.11,-879290.15
3947.50,-8725281.89,-5229131.61,-922036.99,-10211215.47,-235780.22,-879217.49
3948.00,-8723816.55,-5231473.49,-922449.93,-10211135.45,-238572.30,-879144.75
3948.50,-8722350.40,-5233814.88,-922862.78,-10211054.48,-241364.36,-879071.92
3949.00,-8720883.43,-5236155.79,-923275.54,-10210972.56,-244156.40,-878999.01
3949.50,-8719415.65,-5238496.20,-923688.22,-10210889.68,-246948.42,-878926.02
3950.00,-8717947.05,-5240836.12,-924100.81,-10210805.85,-249740.41,-878852.95
3950.50,-8716477.64,-5243175.55,-924513.31,-10210721.06,-252532.38,-878779.80
3951.00,-8715007.41,-5245514.50,-924925.73,-10210635.32,-255324.33,-878706.56
3951.50,-8713536.36,-5247852.95,-925338.07,-10210548.62,-258116.25,-878633.24
3952.00,-8712064.50,-5250190.91,-925750.31,-10210460.96,-260908.15,-878559.84
3952.50,-8710591.83,-5252528.38,-926162.47,-10210372.36,-263700.02,-878486.35
3953.00,-8709118.34,-5254865.36,-926574.54,-10210282.80,-266491.87,-878412.79
3953.50,-8707644.04,-5257201.85,-926986.53,-10210192.28,-269283.70,-878339.14
3954.00,-8706168.93,-5259537.85,-927398.43,-10210100.81,-272075.50,-878265.41
3954.50,-8704693.00,-5261873.35,-927810.24,-10210008.38,-274867.27,-878191.60
3955.00,-8703216.25,-5264208.36,-928221.97,-10209915.00,-277659.02,-878117.70
3955.50,-8701738.69,-5266542.89,-928633.61,-10209820.67,-280450.74,-878043.73
3956.00,-8700260.32,-5268876.91,-929045.16,-10209725.38,-283242.44,-877969.67
3956.50,-8698781.14,-5271210.45,-929456.62,-10209629.13,-286034.11,-877895.53
3957.00,-8697301.14,-5273543.49,-929868.00,-10209531.93,-288825.75,-877821.31
3957.50,-8695820.33,-5275876.04,-930279.29,-10209433.78,-291617.36,-877747.00
3958.00,-8694338.70,-5278208.10,-930690.50,-10209334.67,-294408.95,-877672.62
3958.50,-8692856.27,-5280539.66,-931101.61,-10209234.61,-297200.51,-877598.15
3959.00,-8691373.02,-5282870.73,-931512.65,-10209133.59,-299992.05,-877523.60
3959.50,-8689888.95,-5285201.31,-931923.59,-10209031.62,-302783.55,-877448.96
3960.00,-8688404.08,-5287531.39,-932334.44,-10208928.69,-305575.03,-877374.25
3960.50,-8686918.39,-5289860.97,-932745.21,-10208824.81,-308366.47,-877299.45
3961.00,-8685431.89,-5292190.06,-933155.90,-10208719.97,-311157.89,-877224.57
3961.50,-8683944.58,-5294518.66,-933566.49,-10208614.18,-313949.28,-877149.61
3962.00,-8682456.45,-5296846.76,-933977.00,-10208507.43,-316740.64,-877074.57
3962.50,-8680967.51,-5299174.37,-934387.42,-10208399.73,-319531.98,-876999.44
3963.00,-8679477.76,-5301501.48,-934797.75,-10208291.08,-322323.28,-876924.24
3963.50,-8677987.20,-5303828.10,-935207.99,-10208181.47,-325114.55,-876848.95
3964.00,-8676495.83,-5306154.21,-935618.15,-10208070.91,-327905.79,-876773.58
3964.50,-8675003.65,-5308479.84,-936028.22,-10207959.39,-330697.00,-876698.12
3965.00,-8673510.66,-5310804.96,-936438.20,-10207846.91,-333488.18,-876622.59
3965.50,-8672016.85,-5313129.59,-936848.10,-10207733.49,-336279.33,-876546.97
3966.00,-8670522.23,-5315453.73,-937257.91,-10207619.10,-339070.44,-876471.27
3966.50,-8669026.81,-5317777.36,-937667.63,-10207503.77,-341861.53,-876395.49
3967.00,-8667530.57,-5320100.50,-938077.26,-10207387.47,-344652.58,-876319.63
3967.50,-8666033.52,-5322423.14,-938486.80,-10207270.23,-347443.60,-876243.68
3968.00,-8664535.66,-5324745.29,-938896.26,-10207152.03,-350234.59,-876167.66
