time,eciPosX,eciPosY,eciPosZ,periPosP,periPosQ,periPosW
66.00,6750638.81,509765.97,0.00,6750638.81,509765.97,0.00
66.50,6750347.80,513591.46,0.00,6750347.80,513591.46,0.00
67.00,6750054.63,517416.78,0.00,6750054.63,517416.78,0.00
67.50,6749759.28,521241.93,0.00,6749759.28,521241.93,0.00
68.00,6749461.77,525066.92,0.00,6749461.77,525066.92,0.00
68.50,6749162.10,528891.74,0.00,6749162.10,528891.74,0.00
69.00,6748860.25,532716.39,0.00,6748860.25,532716.39,0.00
69.50,6748556.24,536540.86,0.00,6748556.24,536540.86,0.00
70.00,6748250.06,540365.17,0.00,6748250.06,540365.17,0.00
70.50,6747941.72,544189.30,0.00,6747941.72,544189.30,0.00
71.00,6747631.20,548013.26,0.00,6747631.20,548013.26,0.00
71.50,6747318.52,551837.04,0.00,6747318.52,551837.04,0.00
72.00,6747003.68,555660.64,0.00,6747003.68,555660.64,0.00
72.50,6746686.67,559484.07,0.00,6746686.67,559484.07,0.00
73.00,6746367.49,563307.31,0.00,6746367.49,563307.31,0.00
73.50,6746046.14,567130.38,0.00,6746046.14,567130.38,0.00
74.00,6745722.63,570953.26,0.00,6745722.63,570953.26,0.00
74.50,6745396.95,574775.96,0.00,6745396.95,574775.96,0.00
75.00,6745069.11,578598.48,0.00,6745069.11,578598.48,0.00
75.50,6744739.10,582420.81,0.00,6744739.10,582420.81,0.00
76.00,6744406.93,586242.95,0.00,6744406.93,586242.95,0.00
76.50,6744072.59,590064.90,0.00,6744072.59,590064.90,0.00
77.00,6743736.08,593886.67,0.00,6743736.08,593886.67,0.00
77.50,6743397.41,597708.24,0.00,6743397.41,597708.24,0.00
78.00,6743056.57,601529.62,0.00,6743056.57,601529.62,0.00
78.50,6742713.57,605350.81,0.00,6742713.57,605350.81,0.00
79.00,6742368.41,609171.80,0.00,6742368.41,609171.80,0.00
79.50,6742021.07,612992.60,0.00,6742021.07,612992.60,0.00
80.00,6741671.58,616813.20,0.00,6741671.58,616813.20,0.00
80.50,6741319.91,620633.61,0.00,6741319.91,620633.61,0.00
81.00,6740966.09,624453.81,0.00,6740966.09,624453.81,0.00
81.50,6740610.10,628273.82,0.00,6740610.10,628273.82,0.00
82.00,6740251.94,632093.62,0.00,6740251.94,632093.62,0.00
82.50,6739891.62,635913.22,0.00,6739891.62,635913.22,0.00
83.00,6739529.14,639732.61,0.00,6739529.14,639732.61,0.00
83.50,6739164.49,643551.80,0.00,6739164.49,643551.80,0.00
84.00,6738797.68,647370.78,0.00,6738797.68,647370.78,0.00
84.50,6738428.70,651189.56,0.00,6738428.70,651189.56,0.00
85.00,6738057.56,655008.12,0.00,6738057.56,655008.12,0.00
85.50,6737684.26,658826.48,0.00,6737684.26,658826.48,0.00
86.00,6737308.79,662644.62,0.00,6737308.79,662644.62,0.00
86.50,6736931.16,666462.56,0.00,6736931.16,666462.56,0.00
87.00,6736551.37,670280.27,0.00,6736551.37,670280.27,0.00
87.50,6736169.41,674097.77,0.00,6736169.41,674097.77,0.00
88.00,6735785.29,677915.06,0.00,6735785.29,677915.06,0.00
88.50,6735399.01,681732.13,0.00,6735399.01,681732.13,0.00
89.00,6735010.56,685548.98,0.00,6735010.56,685548.98,0.00
89.50,6734619.96,689365.61,0.00,6734619.96,689365.61,0.00
90.00,6734227.19,693182.01,0.00,6734227.19,693182.01,0.00
90.50,6733832.25,696998.20,0.00,6733832.25,696998.20,0.00
91.00,6733435.16,700814.16,0.00,6733435.16,700814.16,0.00
91.50,6733035.90,704629.90,0.00,6733035.90,704629.90,0.00
92.00,6732634.48,708445.40,0.00,6732634.48,708445.40,0.00
92.50,6732230.90,712260.69,0.00,6732230.90,712260.69,0.00
93.00,6731825.16,716075.74,0.00,6731825.16,716075.74,0.00
93.50,6731417.25,719890.56,0.00,6731417.25,719890.56,0.00
94.00,6731007.18,723705.16,0.00,6731007.18,723705.16,0.00
94.50,6730594.96,727519.52,0.00,6730594.96,727519.52,0.00
95.00,6730180.57,731333.64,0.00,6730180.57,731333.64,0.00
95.50,6729764.02,735147.53,0.00,6729764.02,735147.53,0.00
96.00,6729345.31,738961.19,0.00,6729345.31,738961.19,0.00
96.50,6728924.43,742774.61,0.00,6728924.43,742774.61,0.00
97.00,6728501.40,746587.79,0.00,6728501.40,746587.79,0.00
97.50,6728076.21,750400.73,0.00,6728076.21,750400.73,0.00
98.00,6727648.86,754213.43,0.00,6727648.86,754213.43,0.00
98.50,6727219.34,758025.88,0.00,6727219.34,758025.88,0.00
99.00,6726787.67,761838.10,0.00,6726787.67,761838.10,0.00
99.50,6726353.83,765650.07,0.00,6726353.83,765650.07,0.00
100.00,6725917.84,769461.79,0.00,6725917.84,769461.79,0.00
100.50,6725479.68,773273.27,0.00,6725479.68,773273.27,0.00
101.00,6725039.37,777084.49,0.00,6725039.37,777084.49,0.00
101.50,6724596.90,780895.47,0.00,6724596.90,780895.47,0.00
102.00,6724152.27,784706.20,0.00,6724152.27,784706.20,0.00
102.50,6723705.47,788516.67,0.00,6723705.47,788516.67,0.00
103.00,6723256.52,792326.90,0.00,6723256.52,792326.90,0.00
103.50,6722805.41,796136.86,0.00,6722805.41,796136.86,0.00
104.00,6722352.14,799946.58,0.00,6722352.14,799946.58,0.00
104.50,6721896.72,803756.03,0.00,6721896.72,803756.03,0.00
105.00,6721439.13,807565.23,0.00,6721439.13,807565.23,0.00
105.50,6720979.39,811374.16,0.00,6720979.39,811374.16,0.00
106.00,6720517.49,815182.84,0.00,6720517.49,815182.84,0.00
106.50,6720053.43,818991.26,0.00,6720053.43,818991.26,0.00
107.00,6719587.21,822799.41,0.00,6719587.21,822799.41,0.00
107.50,6719118.83,826607.30,0.00,6719118.83,826607.30,0.00
108.00,6718648.30,830414.92,0.00,6718648.30,830414.92,0.00
108.50,6718175.61,834222.28,0.00,6718175.61,834222.28,0.00
109.00,6717700.76,838029.37,0.00,6717700.76,838029.37,0.00
109.50,6717223.75,841836.18,0.00,6717223.75,841836.18,0.00
110.00,6716744.59,845642.73,0.00,6716744.59,845642.73,0.00
110.50,6716263.27,849449.01,0.00,6716263.27,849449.01,0.00
111.00,6715779.80,853255.01,0.00,6715779.80,853255.01,0.00
111.50,6715294.17,857060.75,0.00,6715294.17,857060.75,0.00
112.00,6714806.38,860866.20,0.00,6714806.38,860866.20,0.00
112.50,6714316.43,864671.38,0.00,6714316.43,864671.38,0.00
113.00,6713824.33,868476.28,0.00,6713824.33,868476.28,0.00
113.50,6713330.07,872280.90,0.00,6713330.07,872280.90,0.00
114.00,6712833.66,876085.25,0.00,6712833.66,876085.25,0.00
114.50,6712335.09,879889.31,0.00,6712335.09,879889.31,0.00
115.00,6711834.37,883693.08,0.00,6711834.37,883693.08,0.00
115.50,6711331.49,887496.58,0.00,6711331.49,887496.58,0.00
116.00,6710826.46,891299.79,0.00,6710826.46,891299.79,0.00
116.50,6710319.27,895102.71,0.00,6710319.27,895102.71,0.00
117.00,6709809.92,898905.35,0.00,6709809.92,898905.35,0.00
117.50,6709298.43,902707.70,0.00,6709298.43,902707.70,0.00
118.00,6708784.77,906509.75,0.00,6708784.77,906509.75,0.00
118.50,6708268.97,910311.52,0.00,6708268.97,910311.52,0.00
119.00,6707751.00,914112.99,0.00,6707751.00,914112.99,0.00
119.50,6707230.89,917914.17,0.00,6707230.89,917914.17,0.00
120.00,6706708.62,921715.06,0.00,6706708.62,921715.06,0.00
120.50,6706184.20,925515.65,0.00,6706184.20,925515.65,0.00
121.00,6705657.62,929315.94,0.00,6705657.62,929315.94,0.00
121.50,6705128.89,933115.94,0.00,6705128.89,933115.94,0.00
122.00,6704598.01,936915.63,0.00,6704598.01,936915.63,0.00
122.50,6704064.97,940715.02,0.00,6704064.97,940715.02,0.00
123.00,6703529.78,944514.12,0.00,6703529.78,944514.12,0.00
123.50,6702992.44,948312.90,0.00,6702992.44,948312.90,0.00
124.00,6702452.95,952111.39,0.00,6702452.95,952111.39,0.00
124.50,6701911.30,955909.56,0.00,6701911.30,955909.56,0.00
125.00,6701367.51,959707.44,0.00,6701367.51,959707.44,0.00
125.50,6700821.56,963505.00,0.00,6700821.56,963505.00,0.00
126.00,6700273.45,967302.25,0.00,6700273.45,967302.25,0.00
126.50,6699723.20,971099.19,0.00,6699723.20,971099.19,0.00
127.00,6699170.80,974895.83,0.00,6699170.80,974895.83,0.00
127.50,6698616.24,978692.14,0.00,6698616.24,978692.14,0.00
128.00,6698059.53,982488.15,0.00,6698059.53,982488.15,0.00
128.50,6697500.68,986283.84,0.00,6697500.68,986283.84,0.00
129.00,6696939.67,990079.21,0.00,6696939.67,990079.21,0.00
129.50,6696376.51,993874.26,0.00,6696376.51,993874.26,0.00
130.00,6695811.20,997668.99,0.00,6695811.20,997668.99,0.00
130.50,6695243.74,1001463.41,0.00,6695243.74,1001463.41,0.00
131.00,6694674.13,1005257.50,0.00,6694674.13,1005257.50,0.00
131.50,6694102.37,1009051.27,0.00,6694102.37,1009051.27,0.00
132.00,6693528.46,1012844.72,0.00,6693528.46,1012844.72,0.00
132.50,6692952.41,1016637.84,0.00,6692952.41,1016637.84,0.00
133.00,6692374.20,1020430.63,0.00,6692374.20,1020430.63,0.00
133.50,6691793.84,1024223.10,0.00,6691793.84,1024223.10,0.00
134.00,6691211.34,1028015.23,0.00,6691211.34,1028015.23,0.00
134.50,6690626.68,1031807.04,0.00,6690626.68,1031807.04,0.00
135.00,6690039.88,1035598.52,0.00,6690039.88,1035598.52,0.00
135.50,6689450.93,1039389.66,0.00,6689450.93,1039389.66,0.00
136.00,6688859.83,1043180.47,0.00,6688859.83,1043180.47,0.00
136.50,6688266.58,1046970.94,0.00,6688266.58,1046970.94,0.00
137.00,6687671.19,1050761.08,0.00,6687671.19,1050761.08,0.00
137.50,6687073.65,1054550.88,0.00,6687073.65,1054550.88,0.00
138.00,6686473.96,1058340.35,0.00,6686473.96,1058340.35,0.00
138.50,6685872.12,1062129.47,0.00,6685872.12,1062129.47,0.00
139.00,6685268.13,1065918.25,0.00,6685268.13,1065918.25,0.00
139.50,6684662.00,1069706.69,0.00,6684662.00,1069706.69,0.00
140.00,6684053.73,1073494.78,0.00,6684053.73,1073494.78,0.00
140.50,6683443.30,1077282.53,0.00,6683443.30,1077282.53,0.00
141.00,6682830.73,1081069.94,0.00,6682830.73,1081069.94,0.00
141.50,6682216.02,1084857.00,0.00,6682216.02,1084857.00,0.00
142.00,6681599.16,1088643.71,0.00,6681599.16,1088643.71,0.00
142.50,6680980.15,1092430.07,0.00,6680980.15,1092430.07,0.00
143.00,6680359.00,1096216.07,0.00,6680359.00,1096216.07,0.00
143.50,6679735.70,1100001.73,0.00,6679735.70,1100001.73,0.00
144.00,6679110.26,1103787.04,0.00,6679110.26,1103787.04,0.00
144.50,6678482.67,1107571.98,0.00,6678482.67,1107571.98,0.00
145.00,6677852.94,1111356.58,0.00,6677852.94,1111356.58,0.00
145.50,6677221.06,1115140.81,0.00,6677221.06,1115140.81,0.00
146.00,6676587.04,1118924.69,0.00,6676587.04,1118924.69,0.00
146.50,6675950.87,1122708.21,0.00,6675950.87,1122708.21,0.00
147.00,6675312.56,1126491.37,0.00,6675312.56,1126491.37,0.00
147.50,6674672.11,1130274.17,0.00,6674672.11,1130274.17,0.00
148.00,6674029.52,1134056.60,0.00,6674029.52,1134056.60,0.00
148.50,6673384.78,1137838.67,0.00,6673384.78,1137838.67,0.00
149.00,6672737.90,1141620.38,0.00,6672737.90,1141620.38,0.00
149.50,6672088.87,1145401.71,0.00,6672088.87,1145401.71,0.00
150.00,6671437.70,1149182.68,0.00,6671437.70,1149182.68,0.00
150.50,6670784.39,1152963.29,0.00,6670784.39,1152963.29,0.00
151.00,6670128.94,1156743.52,0.00,6670128.94,1156743.52,0.00
151.50,6669471.35,1160523.38,0.00,6669471.35,1160523.38,0.00
152.00,6668811.61,1164302.86,0.00,6668811.61,1164302.86,0.00
152.50,6668149.74,1168081.97,0.00,6668149.74,1168081.97,0.00
153.00,6667485.72,1171860.71,0.00,6667485.72,1171860.71,0.00
153.50,6666819.56,1175639.07,0.00,6666819.56,1175639.07,0.00
154.00,6666151.26,1179417.06,0.00,6666151.26,1179417.06,0.00
154.50,6665480.82,1183194.66,0.00,6665480.82,1183194.66,0.00
155.00,6664808.23,1186971.89,0.00,6664808.23,1186971.89,0.00
155.50,6664133.51,1190748.73,0.00,6664133.51,1190748.73,0.00
156.00,6663456.65,1194525.19,0.00,6663456.65,1194525.19,0.00
156.50,6662777.65,1198301.27,0.00,6662777.65,1198301.27,0.00
157.00,6662096.51,1202076.96,0.00,6662096.51,1202076.96,0.00
157.50,6661413.23,1205852.27,0.00,6661413.23,1205852.27,0.00
158.00,6660727.81,1209627.19,0.00,6660727.81,1209627.19,0.00
158.50,6660040.25,1213401.72,0.00,6660040.25,1213401.72,0.00
159.00,6659350.55,1217175.86,0.00,6659350.55,1217175.86,0.00
159.50,6658658.72,1220949.61,0.00,6658658.72,1220949.61,0.00
160.00,6657964.74,1224722.97,0.00,6657964.74,1224722.97,0.00
160.50,6657268.63,1228495.94,0.00,6657268.63,1228495.94,0.00
161.00,6656570.38,1232268.51,0.00,6656570.38,1232268.51,0.00
161.50,6655869.99,1236040.69,0.00,6655869.99,1236040.69,0.00
162.00,6655167.47,1239812.46,0.00,6655167.47,1239812.46,0.00
162.50,6654462.80,1243583.84,0.00,6654462.80,1243583.84,0.00
163.00,6653756.00,1247354.83,0.00,6653756.00,1247354.83,0.00
163.50,6653047.07,1251125.41,0.00,6653047.07,1251125.41,0.00
164.00,6652336.00,1254895.58,0.00,6652336.00,1254895.58,0.00
164.50,6651622.79,1258665.36,0.00,6651622.79,1258665.36,0.00
165.00,6650907.44,1262434.73,0.00,6650907.44,1262434.73,0.00
165.50,6650189.96,1266203.70,0.00,6650189.96,1266203.70,0.00
166.00,6649470.35,1269972.26,0.00,6649470.35,1269972.26,0.00
166.50,6648748.59,1273740.41,0.00,6648748.59,1273740.41,0.00
167.00,6648024.71,1277508.15,0.00,6648024.71,1277508.15,0.00
167.50,6647298.69,1281275.48,0.00,6647298.69,1281275.48,0.00
168.00,6646570.53,1285042.40,0.00,6646570.53,1285042.40,0.00
168.50,6645840.24,1288808.91,0.00,6645840.24,1288808.91,0.00
169.00,6645107.82,1292575.01,0.00,6645107.82,1292575.01,0.00
169.50,6644373.26,1296340.69,0.00,6644373.26,1296340.69,0.00
170.00,6643636.56,1300105.95,0.00,6643636.56,1300105.95,0.00
170.50,6642897.74,1303870.79,0.00,6642897.74,1303870.79,0.00
171.00,6642156.78,1307635.22,0.00,6642156.78,1307635.22,0.00
171.50,6641413.69,1311399.23,0.00,6641413.69,1311399.23,0.00
172.00,6640668.46,1315162.81,0.00,6640668.46,1315162.81,0.00
172.50,6639921.11,1318925.98,0.00,6639921.11,1318925.98,0.00
173.00,6639171.62,1322688.72,0.00,6639171.62,1322688.72,0.00
173.50,6638419.99,1326451.03,0.00,6638419.99,1326451.03,0.00
174.00,6637666.24,1330212.92,0.00,6637666.24,1330212.92,0.00
174.50,6636910.36,1333974.38,0.00,6636910.36,1333974.38,0.00
175.00,6636152.34,1337735.41,0.00,6636152.34,1337735.41,0.00
175.50,6635392.19,1341496.02,0.00,6635392.19,1341496.02,0.00
176.00,6634629.91,1345256.19,0.00,6634629.91,1345256.19,0.00
176.50,6633865.50,1349015.93,0.00,6633865.50,1349015.93,0.00
177.00,6633098.97,1352775.24,0.00,6633098.97,1352775.24,0.00
177.50,6632330.30,1356534.11,0.00,6632330.30,1356534.11,0.00
178.00,6631559.50,1360292.55,0.00,6631559.50,1360292.55,0.00
178.50,6630786.57,1364050.55,0.00,6630786.57,1364050.55,0.00
179.00,6630011.51,1367808.12,0.00,6630011.51,1367808.12,0.00
179.50,6629234.32,1371565.24,0.00,6629234.32,1371565.24,0.00
180.00,6628455.01,1375321.92,0.00,6628455.01,1375321.92,0.00
180.50,6627673.56,1379078.16,0.00,6627673.56,1379078.16,0.00
181.00,6626889.99,1382833.96,0.00,6626889.99,1382833.96,0.00
181.50,6626104.29,1386589.32,0.00,6626104.29,1386589.32,0.00
182.00,6625316.46,1390344.23,0.00,6625316.46,1390344.23,0.00
182.50,6624526.50,1394098.69,0.00,6624526.50,1394098.69,0.00
183.00,6623734.42,1397852.70,0.00,6623734.42,1397852.70,0.00
183.50,6622940.21,1401606.27,0.00,6622940.21,1401606.27,0.00
184.00,6622143.87,1405359.39,0.00,6622143.87,1405359.39,0.00
184.50,6621345.40,1409112.05,0.00,6621345.40,1409112.05,0.00
185.00,6620544.81,1412864.26,0.00,6620544.81,1412864.26,0.00
185.50,6619742.09,1416616.02,0.00,6619742.09,1416616.02,0.00
186.00,6618937.25,1420367.33,0.00,6618937.25,1420367.33,0.00
186.50,6618130.28,1424118.17,0.00,6618130.28,1424118.17,0.00
187.00,6617321.19,1427868.56,0.00,6617321.19,1427868.56,0.00
187.50,6616509.97,1431618.50,0.00,6616509.97,1431618.50,0.00
188.00,6615696.63,1435367.97,0.00,6615696.63,1435367.97,0.00
188.50,6614881.16,1439116.98,0.00,6614881.16,1439116.98,0.00
189.00,6614063.57,1442865.53,0.00,6614063.57,1442865.53,0.00
189.50,6613243.85,1446613.61,0.00,6613243.85,1446613.61,0.00
190.00,6612422.01,1450361.23,0.00,6612422.01,1450361.23,0.00
190.50,6611598.05,1454108.39,0.00,6611598.05,1454108.39,0.00
191.00,6610771.96,1457855.08,0.00,6610771.96,1457855.08,0.00
191.50,6609943.75,1461601.30,0.00,6609943.75,1461601.30,0.00
192.00,6609113.42,1465347.05,0.00,6609113.42,1465347.05,0.00
192.50,6608280.96,1469092.33,0.00,6608280.96,1469092.33,0.00
193.00,6607446.38,1472837.14,0.00,6607446.38,1472837.14,0.00
193.50,6606609.68,1476581.47,0.00,6606609.68,1476581.47,0.00
194.00,6605770.86,1480325.33,0.00,6605770.86,1480325.33,0.00
194.50,6604929.92,1484068.72,0.00,6604929.92,1484068.72,0.00
195.00,6604086.86,1487811.63,0.00,6604086.86,1487811.63,0.00
195.50,6603241.67,1491554.06,0.00,6603241.67,1491554.06,0.00
196.00,6602394.37,1495296.01,0.00,6602394.37,1495296.01,0.00
196.50,6601544.95,1499037.48,0.00,6601544.95,1499037.48,0.00
197.00,6600693.40,1502778.47,0.00,6600693.40,1502778.47,0.00
197.50,6599839.74,1506518.98,0.00,6599839.74,1506518.98,0.00
198.00,6598983.95,1510259.01,0.00,6598983.95,1510259.01,0.00
198.50,6598126.05,1513998.55,0.00,6598126.05,1513998.55,0.00
199.00,6597266.03,1517737.60,0.00,6597266.03,1517737.60,0.00
199.50,6596403.89,1521476.16,0.00,6596403.89,1521476.16,0.00
200.00,6595539.63,1525214.24,0.00,6595539.63,1525214.24,0.00
